NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	Details ...	159	-0.68129146	-2.531088	0.0	0.0	0.0	1056	tags=34%, list=7%, signal=36%	
MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 91%5368287	MITOCHONDRIAL TRANSLATION%REACTOME DATABASE ID RELEASE 91%5368287	Details ...	91	-0.7372343	-2.5262563	0.0	0.0	0.0	3159	tags=77%, list=21%, signal=97%	
MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.3	MITOCHONDRIAL TRANSLATION INITIATION%REACTOME%R-HSA-5368286.3	Details ...	85	-0.74445224	-2.517332	0.0	0.0	0.0	3159	tags=80%, list=21%, signal=100%	
SYNTHESIS OF DNA%REACTOME%R-HSA-69239.5	SYNTHESIS OF DNA%REACTOME%R-HSA-69239.5	Details ...	100	-0.70794123	-2.5109403	0.0	0.0	0.0	2678	tags=61%, list=18%, signal=74%	
DNA REPLICATION%REACTOME%R-HSA-69306.9	DNA REPLICATION%REACTOME%R-HSA-69306.9	Details ...	113	-0.6914377	-2.5108943	0.0	0.0	0.0	2755	tags=58%, list=18%, signal=70%	
MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	MITOCHONDRIAL GENE EXPRESSION%GOBP%GO:0140053	Details ...	128	-0.7041766	-2.5026	0.0	0.0	0.0	3084	tags=67%, list=20%, signal=84%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	Details ...	68	-0.7284055	-2.4604876	0.0	0.0	0.0	2991	tags=75%, list=20%, signal=93%	
HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V1%MSIGDBHALLMARK%HALLMARK_MYC_TARGETS_V1	Details ...	143	-0.6621816	-2.4511473	0.0	0.0	0.0	2960	tags=51%, list=19%, signal=63%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060	Details ...	93	-0.69171655	-2.443582	0.0	0.0	0.0	3003	tags=66%, list=20%, signal=81%	
RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.8	RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-611105.8	Details ...	119	-0.67409915	-2.437604	0.0	0.0	0.0	2991	tags=64%, list=20%, signal=79%	
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781		62	-0.7453331	-2.4336717	0.0	0.0	0.0	2991	tags=79%, list=20%, signal=98%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION		146	-0.6496608	-2.4292703	0.0	0.0	0.0	3508	tags=61%, list=23%, signal=78%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		63	-0.7261791	-2.4216046	0.0	0.0	0.0	2991	tags=75%, list=20%, signal=93%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS ANTIGEN%GOBP%GO:0019884		37	-0.8189701	-2.4205282	0.0	0.0	0.0	1439	tags=57%, list=9%, signal=63%	
DNA REPLICATION PRE-INITIATION%REACTOME%R-HSA-69002.4	DNA REPLICATION PRE-INITIATION%REACTOME%R-HSA-69002.4		81	-0.6988729	-2.3847156	0.0	0.0	0.0	2678	tags=59%, list=18%, signal=72%	
AEROBIC RESPIRATION AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.7	AEROBIC RESPIRATION AND RESPIRATORY ELECTRON TRANSPORT%REACTOME%R-HSA-1428517.7		183	-0.61824304	-2.3832767	0.0	0.0	0.0	3003	tags=51%, list=20%, signal=63%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		52	-0.7404885	-2.3821971	0.0	0.0	0.0	3468	tags=81%, list=23%, signal=104%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646		62	-0.72466063	-2.377034	0.0	0.0	0.0	2991	tags=74%, list=20%, signal=92%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		49	-0.7486303	-2.3709188	0.0	0.0	0.0	2991	tags=78%, list=20%, signal=96%	
NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824	NEGATIVE REGULATION OF INNATE IMMUNE RESPONSE%GOBP%GO:0045824		70	-0.7020568	-2.358047	0.0	0.0	0.0	1135	tags=39%, list=7%, signal=41%	
S PHASE%REACTOME%R-HSA-69242.5	S PHASE%REACTOME%R-HSA-69242.5		141	-0.6307605	-2.3502727	0.0	0.0	0.0	2749	tags=51%, list=18%, signal=62%	
CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 91%73886	CHROMOSOME MAINTENANCE%REACTOME DATABASE ID RELEASE 91%73886		81	-0.68009484	-2.3486414	0.0	0.0	0.0	2640	tags=57%, list=17%, signal=68%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		63	-0.7261791	-2.3450916	0.0	0.0	0.0	2991	tags=75%, list=20%, signal=93%	
REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 91%453276	REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 91%453276		73	-0.6930433	-2.3423026	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20250210%WP111%HOMO SAPIENS	ELECTRON TRANSPORT CHAIN OXPHOS SYSTEM IN MITOCHONDRIA%WIKIPATHWAYS_20250210%WP111%HOMO SAPIENS		68	-0.7032289	-2.3407388	0.0	0.0	0.0	2991	tags=72%, list=20%, signal=89%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		102	-0.6400632	-2.3403823	0.0	0.0	0.0	3003	tags=64%, list=20%, signal=79%	
ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.5	ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.5		62	-0.7100706	-2.338656	0.0	0.0	0.0	2113	tags=55%, list=14%, signal=63%	
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 91%176409	APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 91%176409		61	-0.7057209	-2.3349054	0.0	0.0	0.0	2113	tags=54%, list=14%, signal=63%	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071		43	-0.7669678	-2.3289673	0.0	0.0	0.0	1540	tags=56%, list=10%, signal=62%	
ANTIVIRAL INNATE IMMUNE RESPONSE%GOBP%GO:0140374	ANTIVIRAL INNATE IMMUNE RESPONSE%GOBP%GO:0140374		52	-0.7338221	-2.3278983	0.0	0.0	0.0	996	tags=35%, list=7%, signal=37%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886		24	-0.8627265	-2.3278964	0.0	0.0	0.0	1192	tags=67%, list=8%, signal=72%	
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.10	ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68867.10		65	-0.69232833	-2.3267531	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002478		32	-0.8277969	-2.3241217	0.0	0.0	0.0	1439	tags=63%, list=9%, signal=69%	
PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776	PROTON MOTIVE FORCE-DRIVEN MITOCHONDRIAL ATP SYNTHESIS%GOBP%GO:0042776		41	-0.77544546	-2.322536	0.0	0.0	0.0	2991	tags=88%, list=20%, signal=109%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		22	-0.8863997	-2.321338	0.0	0.0	0.0	1241	tags=64%, list=8%, signal=69%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		57	-0.7429881	-2.3179815	0.0	0.0	0.0	3489	tags=82%, list=23%, signal=107%	
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 91%2467813	SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 91%2467813		144	-0.62687445	-2.3155794	0.0	0.0	0.0	3202	tags=52%, list=21%, signal=65%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754		47	-0.7507651	-2.3121932	0.0	0.0	0.0	2991	tags=81%, list=20%, signal=100%	
PROTEASOME ASSEMBLY%REACTOME DATABASE ID RELEASE 91%9907900	PROTEASOME ASSEMBLY%REACTOME DATABASE ID RELEASE 91%9907900		49	-0.75050396	-2.3101935	0.0	0.0	0.0	2793	tags=69%, list=18%, signal=85%	
G2 M CHECKPOINTS%REACTOME%R-HSA-69481.5	G2 M CHECKPOINTS%REACTOME%R-HSA-69481.5		106	-0.64659	-2.302048	0.0	0.0	0.0	2678	tags=53%, list=18%, signal=64%	
PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986	PROTON MOTIVE FORCE-DRIVEN ATP SYNTHESIS%GOBP%GO:0015986		41	-0.77544546	-2.3004088	0.0	0.0	0.0	2991	tags=88%, list=20%, signal=109%	
ALLOGRAFT REJECTION%WIKIPATHWAYS_20250210%WP2328%HOMO SAPIENS	ALLOGRAFT REJECTION%WIKIPATHWAYS_20250210%WP2328%HOMO SAPIENS		50	-0.7415339	-2.2985501	0.0	0.0	0.0	1234	tags=60%, list=8%, signal=65%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		68	-0.70214087	-2.2965937	0.0	0.0	0.0	2991	tags=74%, list=20%, signal=91%	
REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.6	REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.6		66	-0.69073766	-2.2963333	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		75	-0.683771	-2.2947488	0.0	0.0	0.0	2991	tags=67%, list=20%, signal=83%	
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 91%174143	APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 91%174143		73	-0.6930433	-2.2932153	0.0	0.0	0.0	2113	tags=51%, list=14%, signal=59%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504		25	-0.86204445	-2.2916393	0.0	0.0	0.0	1192	tags=64%, list=8%, signal=69%	
POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343	POSITIVE REGULATION OF CELL KILLING%GOBP%GO:0031343		39	-0.76977307	-2.2881787	0.0	0.0	0.0	2031	tags=51%, list=13%, signal=59%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495		24	-0.8627265	-2.2853818	0.0	0.0	0.0	1192	tags=67%, list=8%, signal=72%	
NEGATIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002832	NEGATIVE REGULATION OF RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0002832		92	-0.67325115	-2.2813962	0.0	0.0	0.0	1135	tags=35%, list=7%, signal=37%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		49	-0.7486303	-2.2802858	0.0	0.0	0.0	2991	tags=78%, list=20%, signal=96%	
ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 91%1236974	ER-PHAGOSOME PATHWAY%REACTOME DATABASE ID RELEASE 91%1236974		72	-0.68164426	-2.2796433	0.0	0.0	0.0	2113	tags=46%, list=14%, signal=53%	
DOWNSTREAM TCR SIGNALING%REACTOME%R-HSA-202424.6	DOWNSTREAM TCR SIGNALING%REACTOME%R-HSA-202424.6		80	-0.6650627	-2.2734096	0.0	0.0	0.0	3225	tags=61%, list=21%, signal=77%	
PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501	PEPTIDE ANTIGEN ASSEMBLY WITH MHC PROTEIN COMPLEX%GOBP%GO:0002501		19	-0.8902965	-2.2675269	0.0	0.0	0.0	1192	tags=84%, list=8%, signal=91%	
POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912	POSITIVE REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001912		37	-0.77215487	-2.2631102	0.0	0.0	0.0	2031	tags=51%, list=13%, signal=59%	
COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.5	COMPLEX I BIOGENESIS%REACTOME%R-HSA-6799198.5		53	-0.7270977	-2.25893	0.0	0.0	0.0	2991	tags=75%, list=20%, signal=94%	
SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME DATABASE ID RELEASE 91%69052	SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME DATABASE ID RELEASE 91%69052		71	-0.6936693	-2.25623	0.0	0.0	0.0	2113	tags=52%, list=14%, signal=60%	
DNA REPLICATION%GOBP%GO:0006260	DNA REPLICATION%GOBP%GO:0006260		123	-0.62829196	-2.2534325	0.0	0.0	0.0	3478	tags=52%, list=23%, signal=67%	
REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910	REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910		56	-0.7191148	-2.249726	0.0	0.0	0.0	2132	tags=45%, list=14%, signal=52%	
MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120	MITOCHONDRIAL ELECTRON TRANSPORT, NADH TO UBIQUINONE%GOBP%GO:0006120		35	-0.7702251	-2.2444026	0.0	0.0	0.0	2991	tags=83%, list=20%, signal=103%	
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION		149	-0.6031033	-2.2419868	0.0	0.0	0.0	2170	tags=50%, list=14%, signal=58%	
APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 91%179419	APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 91%179419		59	-0.69668424	-2.2396126	0.0	0.0	0.0	2678	tags=58%, list=18%, signal=70%	
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.3	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.3		58	-0.69343865	-2.2360475	0.0	0.0	0.0	3172	tags=62%, list=21%, signal=78%	
RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341	RESPONSE TO TYPE II INTERFERON%GOBP%GO:0034341		57	-0.69359493	-2.2354884	0.0	0.0	0.0	987	tags=35%, list=6%, signal=37%	
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5		59	-0.6901694	-2.2337573	0.0	0.0	0.0	3169	tags=59%, list=21%, signal=75%	
REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050688	REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050688		40	-0.7302056	-2.2293777	0.0	0.0	0.0	1089	tags=30%, list=7%, signal=32%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819	REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819		138	-0.59567416	-2.2283502	0.0	0.0	0.0	2555	tags=40%, list=17%, signal=47%	
MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20250210%WP4324%HOMO SAPIENS	MITOCHONDRIAL COMPLEX I ASSEMBLY MODEL OXPHOS SYSTEM%WIKIPATHWAYS_20250210%WP4324%HOMO SAPIENS		37	-0.7550934	-2.2277772	0.0	0.0	0.0	3360	tags=84%, list=22%, signal=107%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS I%GOBP%GO:0002474		28	-0.8217696	-2.2265487	0.0	0.0	0.0	1439	tags=57%, list=9%, signal=63%	
G1 S TRANSITION%REACTOME%R-HSA-69206.4	G1 S TRANSITION%REACTOME%R-HSA-69206.4		113	-0.6315906	-2.2240543	0.0	0.0	0.0	2678	tags=52%, list=18%, signal=63%	
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002824	POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002824		74	-0.6548247	-2.2221231	0.0	0.0	0.0	1867	tags=34%, list=12%, signal=38%	
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6	MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME%R-HSA-453279.6		130	-0.5960398	-2.2218819	0.0	0.0	0.0	2495	tags=49%, list=16%, signal=58%	
RRNA PROCESSING%GOBP%GO:0006364	RRNA PROCESSING%GOBP%GO:0006364		142	-0.60081035	-2.2213278	0.0	0.0	0.0	4476	tags=55%, list=29%, signal=77%	
TCR SIGNALING%REACTOME%R-HSA-202403.7	TCR SIGNALING%REACTOME%R-HSA-202403.7		100	-0.6220833	-2.2198524	0.0	0.0	0.0	3225	tags=59%, list=21%, signal=74%	
MRNA SPLICING%REACTOME%R-HSA-72172.5	MRNA SPLICING%REACTOME%R-HSA-72172.5		184	-0.58276486	-2.2193227	0.0	0.0	0.0	4106	tags=48%, list=27%, signal=65%	
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706	REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706		111	-0.61253124	-2.218678	0.0	0.0	0.0	2383	tags=40%, list=16%, signal=47%	
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703	REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703		142	-0.58901215	-2.2157526	0.0	0.0	0.0	2383	tags=37%, list=16%, signal=43%	
PRE-MRNA SPLICING%REACTOME%R-HSA-72163.6	PRE-MRNA SPLICING%REACTOME%R-HSA-72163.6		176	-0.58336204	-2.2059891	0.0	0.0	0.0	4106	tags=48%, list=27%, signal=65%	
ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5	ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5		51	-0.7049245	-2.2038798	0.0	0.0	0.0	2678	tags=63%, list=18%, signal=76%	
MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396	MHC PROTEIN COMPLEX ASSEMBLY%GOBP%GO:0002396		19	-0.8902965	-2.2028422	0.0	0.0	0.0	1192	tags=84%, list=8%, signal=91%	
DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261	DNA-TEMPLATED DNA REPLICATION%GOBP%GO:0006261		100	-0.62774855	-2.2022228	0.0	0.0	0.0	3478	tags=54%, list=23%, signal=70%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250210%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20250210%WP619%HOMO SAPIENS		22	-0.8236461	-2.1858928	0.0	0.0	0.0	1111	tags=59%, list=7%, signal=64%	
REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002709	REGULATION OF T CELL MEDIATED IMMUNITY%GOBP%GO:0002709		74	-0.65236896	-2.1844356	0.0	0.0	0.0	2383	tags=42%, list=16%, signal=49%	
MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108	MITOCHONDRIAL RESPIRATORY CHAIN COMPLEX ASSEMBLY%GOBP%GO:0033108		55	-0.6968373	-2.1842384	0.0	0.0	0.0	3673	tags=78%, list=24%, signal=103%	
POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821	POSITIVE REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002821		81	-0.6427741	-2.18062	0.0	0.0	0.0	1867	tags=35%, list=12%, signal=39%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS PEPTIDE ANTIGEN%GOBP%GO:0002483		17	-0.91172135	-2.179219	0.0	0.0	0.0	878	tags=71%, list=6%, signal=75%	
