NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	CADHERIN SIGNALING PATHWAY%PANTHER PATHWAY%P00012	Details ...	111	0.7724988	2.2397177	0.0	0.0	0.0	2229	tags=54%, list=15%, signal=63%	
COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199	Details ...	39	0.89216256	2.2223902	0.0	0.0	0.0	1259	tags=72%, list=8%, signal=78%	
PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY	PID_INTEGRIN1_PATHWAY%MSIGDB_C2%PID_INTEGRIN1_PATHWAY	Details ...	46	0.87108934	2.219717	0.0	0.0	0.0	986	tags=57%, list=6%, signal=60%	
DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME DATABASE ID RELEASE 91%1474228	DEGRADATION OF THE EXTRACELLULAR MATRIX%REACTOME DATABASE ID RELEASE 91%1474228	Details ...	87	0.78436553	2.2141008	0.0	0.0	0.0	1519	tags=40%, list=10%, signal=44%	
HEART MORPHOGENESIS%GOBP%GO:0003007	HEART MORPHOGENESIS%GOBP%GO:0003007	Details ...	136	0.7491752	2.1851757	0.0	0.0	0.0	1903	tags=46%, list=13%, signal=52%	
ECM PROTEOGLYCANS%REACTOME%R-HSA-3000178.6	ECM PROTEOGLYCANS%REACTOME%R-HSA-3000178.6	Details ...	48	0.8480053	2.1844509	0.0	0.0	0.0	1479	tags=60%, list=10%, signal=67%	
DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.4	DISEASES OF GLYCOSYLATION%REACTOME%R-HSA-3781865.4	Details ...	126	0.74288684	2.18381	0.0	0.0	0.0	1276	tags=32%, list=8%, signal=34%	
BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	BETA3 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA3 INTEGRIN CELL SURFACE INTERACTIONS	Details ...	38	0.8594852	2.1808014	0.0	0.0	0.0	1300	tags=58%, list=9%, signal=63%	
DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 91%3560782	DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 91%3560782	Details ...	39	0.8500557	2.1706247	0.0	0.0	0.0	1243	tags=49%, list=8%, signal=53%	
HEART VALVE DEVELOPMENT%GOBP%GO:0003170	HEART VALVE DEVELOPMENT%GOBP%GO:0003170	Details ...	61	0.80607325	2.1564176	0.0	0.0	0.0	1836	tags=51%, list=12%, signal=58%	
GASTRULATION%GOBP%GO:0007369	GASTRULATION%GOBP%GO:0007369		71	0.77510047	2.155002	0.0	0.0	0.0	1367	tags=42%, list=9%, signal=46%	
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS		61	0.80695295	2.1504734	0.0	0.0	0.0	1466	tags=46%, list=10%, signal=51%	
GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 91%1630316	GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 91%1630316		112	0.7433987	2.1500788	0.0	0.0	0.0	1802	tags=35%, list=12%, signal=39%	
HALLMARK_UV_RESPONSE_DN%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_DN		107	0.74770975	2.1488814	0.0	0.0	0.0	1545	tags=33%, list=10%, signal=36%	
RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001	RENAL SYSTEM DEVELOPMENT%GOBP%GO:0072001		124	0.73312443	2.1479394	0.0	0.0	0.0	1836	tags=44%, list=12%, signal=50%	
NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090288	NEGATIVE REGULATION OF CELLULAR RESPONSE TO GROWTH FACTOR STIMULUS%GOBP%GO:0090288		69	0.786623	2.143822	0.0	0.0	0.0	1841	tags=55%, list=12%, signal=62%	
PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY	PID_INTEGRIN3_PATHWAY%MSIGDB_C2%PID_INTEGRIN3_PATHWAY		33	0.8706781	2.140428	0.0	0.0	0.0	1036	tags=55%, list=7%, signal=58%	
ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987	ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:0035987		34	0.8596467	2.1379352	0.0	0.0	0.0	1367	tags=47%, list=9%, signal=52%	
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034		159	0.71681166	2.1356306	0.0	0.0	0.0	1479	tags=33%, list=10%, signal=36%	
REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053	REGULATION OF EXTRACELLULAR MATRIX ORGANIZATION%GOBP%GO:1903053		46	0.8293672	2.1320546	0.0	0.0	0.0	1568	tags=57%, list=10%, signal=63%	
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY		55	0.8035476	2.131861	0.0	0.0	0.0	1466	tags=47%, list=10%, signal=52%	
REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092	REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090092		182	0.70656216	2.1315935	0.0	0.0	0.0	1841	tags=37%, list=12%, signal=41%	
ENDODERM DEVELOPMENT%GOBP%GO:0007492	ENDODERM DEVELOPMENT%GOBP%GO:0007492		44	0.8348804	2.1291387	0.0	0.0	0.0	1367	tags=45%, list=9%, signal=50%	
DEFECTIVE B3GALTL CAUSES PPS%REACTOME DATABASE ID RELEASE 91%5083635	DEFECTIVE B3GALTL CAUSES PPS%REACTOME DATABASE ID RELEASE 91%5083635		33	0.8700012	2.1282964	0.0	0.0	0.0	1400	tags=61%, list=9%, signal=67%	
HEART VALVE MORPHOGENESIS%GOBP%GO:0003179	HEART VALVE MORPHOGENESIS%GOBP%GO:0003179		52	0.80223215	2.1261165	0.0	0.0	0.0	1836	tags=50%, list=12%, signal=57%	
FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704	FORMATION OF PRIMARY GERM LAYER%GOBP%GO:0001704		62	0.7909277	2.1259916	0.0	0.0	0.0	1367	tags=45%, list=9%, signal=49%	
CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 91%1793185	CHONDROITIN SULFATE DERMATAN SULFATE METABOLISM%REACTOME DATABASE ID RELEASE 91%1793185		48	0.8207993	2.121726	0.0	0.0	0.0	1249	tags=42%, list=8%, signal=45%	
ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4	ELASTIC FIBRE FORMATION%REACTOME%R-HSA-1566948.4		39	0.84150374	2.120979	0.0	0.0	0.0	1873	tags=72%, list=12%, signal=82%	
ENDODERM FORMATION%GOBP%GO:0001706	ENDODERM FORMATION%GOBP%GO:0001706		40	0.8447781	2.118585	0.0	0.0	0.0	1367	tags=48%, list=9%, signal=52%	
A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 91%1971475	A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME DATABASE ID RELEASE 91%1971475		25	0.89444673	2.1170886	0.0	0.0	0.0	703	tags=44%, list=5%, signal=46%	
PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY	PID_SYNDECAN_1_PATHWAY%MSIGDB_C2%PID_SYNDECAN_1_PATHWAY		36	0.85499823	2.1153836	0.0	0.0	0.0	530	tags=50%, list=3%, signal=52%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426		88	0.7544645	2.1137555	0.0	0.0	0.0	1718	tags=41%, list=11%, signal=46%	
KIDNEY DEVELOPMENT%GOBP%GO:0001822	KIDNEY DEVELOPMENT%GOBP%GO:0001822		119	0.72656417	2.104698	0.0	0.0	0.0	1836	tags=44%, list=12%, signal=49%	
NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090101	NEGATIVE REGULATION OF TRANSMEMBRANE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0090101		106	0.72871894	2.0975015	0.0	0.0	0.0	1841	tags=37%, list=12%, signal=42%	
SPROUTING ANGIOGENESIS%GOBP%GO:0002040	SPROUTING ANGIOGENESIS%GOBP%GO:0002040		52	0.8008899	2.093451	0.0	0.0	0.0	1560	tags=52%, list=10%, signal=58%	
O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME DATABASE ID RELEASE 91%5173214	O-GLYCOSYLATION OF TSR DOMAIN-CONTAINING PROTEINS%REACTOME DATABASE ID RELEASE 91%5173214		34	0.859484	2.093181	0.0	0.0	0.0	1400	tags=59%, list=9%, signal=65%	
BONE DEVELOPMENT%GOBP%GO:0060348	BONE DEVELOPMENT%GOBP%GO:0060348		71	0.75947714	2.0918071	0.0	0.0	0.0	1408	tags=38%, list=9%, signal=42%	
SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423	SENSORY ORGAN DEVELOPMENT%GOBP%GO:0007423		193	0.6874673	2.091707	0.0	0.0	0.0	1505	tags=29%, list=10%, signal=32%	
MESENCHYME DEVELOPMENT%GOBP%GO:0060485	MESENCHYME DEVELOPMENT%GOBP%GO:0060485		146	0.70476407	2.0912435	0.0	0.0	0.0	2207	tags=45%, list=15%, signal=52%	
EYE DEVELOPMENT%GOBP%GO:0001654	EYE DEVELOPMENT%GOBP%GO:0001654		142	0.7059075	2.0882301	0.0	0.0	0.0	1903	tags=35%, list=13%, signal=39%	
ARTERY DEVELOPMENT%GOBP%GO:0060840	ARTERY DEVELOPMENT%GOBP%GO:0060840		44	0.81440455	2.0843258	0.0	0.0	0.0	1903	tags=66%, list=13%, signal=75%	
ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004	ALZHEIMER DISEASE-PRESENILIN PATHWAY%PANTHER PATHWAY%P00004		70	0.76515156	2.0801554	0.0	0.0	0.0	2196	tags=50%, list=14%, signal=58%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 91%3906995	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 91%3906995		53	0.78444266	2.0784128	0.0	0.0	0.0	1400	tags=42%, list=9%, signal=46%	
INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%R-HSA-216083.6	INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%R-HSA-216083.6		60	0.7885063	2.07388	0.0	0.0	0.0	986	tags=37%, list=6%, signal=39%	
VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063	VISUAL SYSTEM DEVELOPMENT%GOBP%GO:0150063		145	0.6969216	2.0732641	0.0	0.0	0.0	1903	tags=34%, list=13%, signal=38%	
CELL-SUBSTRATE ADHESION%GOBP%GO:0031589	CELL-SUBSTRATE ADHESION%GOBP%GO:0031589		123	0.7152462	2.0690832	0.0	0.0	0.0	1466	tags=36%, list=10%, signal=39%	
HALLMARK_APICAL_JUNCTION%MSIGDBHALLMARK%HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION%MSIGDBHALLMARK%HALLMARK_APICAL_JUNCTION		135	0.70599866	2.0683146	0.0	0.0	0.0	2242	tags=44%, list=15%, signal=51%	
POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 91%8957275	POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 91%8957275		77	0.75593174	2.067743	0.0	0.0	0.0	1896	tags=43%, list=12%, signal=49%	
NEGATIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030178	NEGATIVE REGULATION OF WNT SIGNALING PATHWAY%GOBP%GO:0030178		120	0.7093739	2.0665627	0.0	0.0	0.0	1282	tags=30%, list=8%, signal=33%	
POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018	POSITIVE REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1904018		109	0.7151989	2.0663023	0.0	0.0	0.0	1554	tags=39%, list=10%, signal=43%	
REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510	REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030510		59	0.7776624	2.064319	0.0	0.0	0.0	1841	tags=47%, list=12%, signal=54%	
CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205	CARDIAC CHAMBER DEVELOPMENT%GOBP%GO:0003205		80	0.7487145	2.0639071	0.0	0.0	0.0	1903	tags=48%, list=13%, signal=54%	
CELL-MATRIX ADHESION%GOBP%GO:0007160	CELL-MATRIX ADHESION%GOBP%GO:0007160		92	0.72819513	2.0620375	0.0	0.0	0.0	1464	tags=37%, list=10%, signal=41%	
COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963	COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963		34	0.842483	2.0615819	0.0	0.0	0.0	663	tags=44%, list=4%, signal=46%	
DEFECTIVE B4GALT7 CAUSES EDS, PROGEROID TYPE%REACTOME%R-HSA-3560783.3	DEFECTIVE B4GALT7 CAUSES EDS, PROGEROID TYPE%REACTOME%R-HSA-3560783.3		19	0.9280125	2.0591433	0.0	0.0	0.0	356	tags=47%, list=2%, signal=48%	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		37	0.840275	2.0560026	0.0	0.0	0.0	1076	tags=51%, list=7%, signal=55%	
O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.6	O-LINKED GLYCOSYLATION%REACTOME%R-HSA-5173105.6		82	0.74358004	2.0554945	0.0	0.0	0.0	1676	tags=38%, list=11%, signal=42%	
OSSIFICATION%GOBP%GO:0001503	OSSIFICATION%GOBP%GO:0001503		119	0.70878243	2.055442	0.0	0.0	0.0	1228	tags=28%, list=8%, signal=30%	
SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880	SENSORY SYSTEM DEVELOPMENT%GOBP%GO:0048880		148	0.6932177	2.0547392	0.0	0.0	0.0	1505	tags=30%, list=10%, signal=33%	
AORTIC VALVE DEVELOPMENT%GOBP%GO:0003176	AORTIC VALVE DEVELOPMENT%GOBP%GO:0003176		41	0.803358	2.0529006	0.0	0.0	0.0	1832	tags=54%, list=12%, signal=61%	
CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206	CARDIAC CHAMBER MORPHOGENESIS%GOBP%GO:0003206		67	0.7612206	2.0513406	0.0	0.0	0.0	1903	tags=52%, list=13%, signal=59%	
DEFECTIVE B3GAT3 CAUSES JDSSDHD%REACTOME DATABASE ID RELEASE 91%3560801	DEFECTIVE B3GAT3 CAUSES JDSSDHD%REACTOME DATABASE ID RELEASE 91%3560801		19	0.92148525	2.050766	0.0	0.0	0.0	356	tags=47%, list=2%, signal=48%	
TRANSFORMING GROWTH FACTOR BETA RECEPTOR SUPERFAMILY SIGNALING PATHWAY%GOBP%GO:0141091	TRANSFORMING GROWTH FACTOR BETA RECEPTOR SUPERFAMILY SIGNALING PATHWAY%GOBP%GO:0141091		102	0.7167059	2.0465515	0.0	0.0	0.0	2316	tags=50%, list=15%, signal=59%	
NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5	NCAM SIGNALING FOR NEURITE OUT-GROWTH%REACTOME%R-HSA-375165.5		45	0.77834964	2.0452454	0.0	0.0	0.0	1704	tags=47%, list=11%, signal=52%	
SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314	SEMI-LUNAR VALVE DEVELOPMENT%GOBP%GO:1905314		45	0.8020287	2.045099	0.0	0.0	0.0	1836	tags=53%, list=12%, signal=60%	
ODONTOGENESIS%GOBP%GO:0042476	ODONTOGENESIS%GOBP%GO:0042476		41	0.8050166	2.0430822	0.0	0.0	0.0	1158	tags=32%, list=8%, signal=34%	
NEPHRON DEVELOPMENT%GOBP%GO:0072006	NEPHRON DEVELOPMENT%GOBP%GO:0072006		65	0.74875057	2.0402052	0.0	0.0	0.0	1561	tags=45%, list=10%, signal=50%	
HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME DATABASE ID RELEASE 91%1638091	HEPARAN SULFATE HEPARIN (HS-GAG) METABOLISM%REACTOME DATABASE ID RELEASE 91%1638091		50	0.7802681	2.0390923	0.0	0.0	0.0	777	tags=28%, list=5%, signal=29%	
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING		33	0.8355488	2.0377586	0.0	0.0	0.0	1366	tags=42%, list=9%, signal=47%	
POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766	POSITIVE REGULATION OF ANGIOGENESIS%GOBP%GO:0045766		105	0.71065354	2.0369093	0.0	0.0	0.0	1554	tags=38%, list=10%, signal=42%	
REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015	REGULATION OF TRANSFORMING GROWTH FACTOR BETA RECEPTOR SIGNALING PATHWAY%GOBP%GO:0017015		107	0.70515543	2.0366454	0.0	0.0	0.0	1713	tags=30%, list=11%, signal=33%	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	NEURON PROJECTION GUIDANCE%GOBP%GO:0097485		130	0.69427	2.0365555	0.0	0.0	0.0	2207	tags=39%, list=15%, signal=46%	
MARKERS OF KIDNEY CELL LINEAGE%WIKIPATHWAYS_20250210%WP5236%HOMO SAPIENS	MARKERS OF KIDNEY CELL LINEAGE%WIKIPATHWAYS_20250210%WP5236%HOMO SAPIENS		32	0.8385675	2.0362613	0.0	0.0	0.0	1228	tags=47%, list=8%, signal=51%	
BURN WOUND HEALING%WIKIPATHWAYS_20250210%WP5055%HOMO SAPIENS	BURN WOUND HEALING%WIKIPATHWAYS_20250210%WP5055%HOMO SAPIENS		33	0.82607096	2.0325627	0.0	0.0	0.0	817	tags=33%, list=5%, signal=35%	
CELL SURFACE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178	CELL SURFACE RECEPTOR PROTEIN SERINE/THREONINE KINASE SIGNALING PATHWAY%GOBP%GO:0007178		108	0.70913756	2.0302515	0.0	0.0	0.0	2316	tags=47%, list=15%, signal=55%	
PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0006029	PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0006029		77	0.7349131	2.0283105	0.0	0.0	0.0	2235	tags=42%, list=15%, signal=48%	
OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151	OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151		51	0.76280963	2.025182	0.0	0.0	0.0	2192	tags=51%, list=14%, signal=59%	
REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844	REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903844		107	0.70515543	2.0232506	0.0	0.0	0.0	1713	tags=30%, list=11%, signal=33%	
CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742	CELL-CELL ADHESION VIA PLASMA-MEMBRANE ADHESION MOLECULES%GOBP%GO:0098742		127	0.69598895	2.0219102	0.0	0.0	0.0	2448	tags=47%, list=16%, signal=56%	
DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565	DIGESTIVE TRACT DEVELOPMENT%GOBP%GO:0048565		46	0.7920595	2.016895	0.0	0.0	0.0	1539	tags=48%, list=10%, signal=53%	
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411		129	0.69205284	2.0166042	0.0	0.0	0.0	2207	tags=39%, list=15%, signal=45%	
CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279	CARDIAC SEPTUM DEVELOPMENT%GOBP%GO:0003279		54	0.76819396	2.014561	0.0	0.0	0.0	1903	tags=48%, list=13%, signal=55%	
HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION		77	0.72907007	2.0136456	0.0	8.845307E-6	0.001	1668	tags=32%, list=11%, signal=36%	
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667		78	0.7263492	2.0126255	0.0	8.751208E-6	0.001	1915	tags=51%, list=13%, signal=58%	
ARTERY MORPHOGENESIS%GOBP%GO:0048844	ARTERY MORPHOGENESIS%GOBP%GO:0048844		36	0.814549	2.0116544	0.0	8.65909E-6	0.001	1903	tags=67%, list=13%, signal=76%	
CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411	CARDIAC SEPTUM MORPHOGENESIS%GOBP%GO:0060411		42	0.7910572	2.0115824	0.0	8.568892E-6	0.001	1903	tags=57%, list=13%, signal=65%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.3	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.3		31	0.851161	2.0115147	0.0	8.480552E-6	0.001	328	tags=32%, list=2%, signal=33%	
DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123	DIGESTIVE SYSTEM DEVELOPMENT%GOBP%GO:0055123		48	0.77847135	2.0112865	0.0	8.394017E-6	0.001	1539	tags=46%, list=10%, signal=51%	
PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166	PROTEOGLYCAN BIOSYNTHETIC PROCESS%GOBP%GO:0030166		67	0.7442369	2.0068133	0.0	8.309228E-6	0.001	2235	tags=43%, list=15%, signal=51%	
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692		123	0.688392	2.0061529	0.0	8.226136E-6	0.001	1834	tags=36%, list=12%, signal=40%	
REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342	REGULATION OF VASCULATURE DEVELOPMENT%GOBP%GO:1901342		198	0.66187054	2.005293	0.0	8.144689E-6	0.001	1554	tags=34%, list=10%, signal=38%	
